25.0,20.0,20.0,35.0
25.0,20.0,15.0,40.0
23.333333333333332,21.666666666666668,25.0,30.0
23.75,18.75,27.5,30.0
24.0,19.0,26.0,31.0
26.666666666666668,19.166666666666668,25.0,29.166666666666668
25.714285714285715,20.714285714285715,25.714285714285715,27.857142857142858
24.375,21.25,26.25,28.125
23.333333333333332,21.666666666666668,25.0,30.0
23.0,23.0,24.5,29.5
23.181818181818183,22.272727272727273,24.545454545454547,30.0
25.0,20.833333333333332,24.583333333333332,29.583333333333332
24.615384615384617,21.923076923076923,25.0,28.46153846153846
24.642857142857142,21.428571428571427,25.714285714285715,28.214285714285715
25.333333333333332,21.666666666666668,26.333333333333332,26.666666666666668
25.3125,21.25,26.25,27.1875
25.0,21.470588235294116,26.764705882352942,26.764705882352942
25.0,21.666666666666668,26.11111111111111,27.22222222222222
24.210526315789473,21.57894736842105,26.31578947368421,27.894736842105264
25.25,21.0,27.0,26.75
25.952380952380953,20.952380952380953,26.904761904761905,26.19047619047619
25.454545454545453,20.90909090909091,27.272727272727273,26.363636363636363
25.869565217391305,20.652173913043477,26.73913043478261,26.73913043478261
25.625,20.833333333333332,26.666666666666668,26.875
24.8,21.4,27.0,26.8
25.0,21.73076923076923,26.73076923076923,26.53846153846154
24.814814814814813,21.85185185185185,27.037037037037038,26.296296296296298
25.0,22.142857142857142,26.785714285714285,26.071428571428573
25.17241379310345,22.06896551724138,26.724137931034484,26.03448275862069
24.833333333333332,22.833333333333332,27.0,25.333333333333332
25.0,22.903225806451612,27.096774193548388,25.0
25.0,23.125,27.03125,24.84375
25.303030303030305,23.333333333333332,27.12121212121212,24.242424242424242
25.58823529411765,23.235294117647058,26.764705882352942,24.41176470588235
26.0,22.857142857142858,26.428571428571427,24.714285714285715
26.11111111111111,23.194444444444443,26.11111111111111,24.583333333333332
25.945945945945947,22.972972972972972,26.756756756756758,24.324324324324323
25.657894736842106,23.42105263157895,26.31578947368421,24.605263157894736
